4;4;6.779905471428507
4;5;7.246711818321562
5;5;7.256363986351949
4;6;7.192353258771415
5;6;7.24667815255252
6;6;7.604976512926267
4;7;6.322161138326049
5;7;6.620891051918811
6;7;7.56641124915729
7;7;7.60934461126965
4;8;7.290786402230291
5;8;7.279444664016209
6;8;7.2075588813051725
7;8;7.180838449648631
8;8;6.600970498333383
4;9;7.002297636004782
5;9;7.109205092239828
6;9;7.177700524981281
7;9;7.268115033629481
8;9;6.085369999291929
9;9;5.948666549846283
4;10;6.863679801537688
5;10;7.040029311186403
6;10;6.998366586811536
7;10;7.028202448952651
8;10;5.791337836706233
9;10;5.816372319415458
10;10;5.170572837903592
4;11;6.411771347290108
5;11;6.608360360087542
6;11;6.667620861115987
7;11;6.801752960542884
8;11;5.509918597174509
9;11;5.500257907923267
10;11;4.447600577020308
11;11;4.61507925472763
4;12;6.575108074957343
5;12;6.553990637523864
6;12;6.452889297578433
7;12;6.655209252428209
8;12;5.353223430064898
9;12;5.6896717226754605
10;12;4.603544389915228
11;12;4.570128067037668
12;12;4.649824265133228
4;13;6.322786557951964
5;13;6.357775118236651
6;13;6.5168216118267654
7;13;6.456711173960978
8;13;4.89453030297931
9;13;4.949991134608202
10;13;3.723904264078
11;13;4.33906159469882
12;13;5.556951047902227
13;13;5.163561798024329
4;14;6.330289092774554
5;14;6.319357862537965
6;14;6.387369719185306
7;14;6.321578964786384
8;14;4.691227872893647
9;14;4.668266140733088
10;14;3.5216815659058005
11;14;3.6195466157116654
12;14;3.7408945878066704
13;14;8.478476409538889
14;14;16.83331974715276
4;15;6.4375012351631264
5;15;6.410077769764473
6;15;6.331711573223105
7;15;6.289488440953855
8;15;4.834482842907557
9;15;4.745991236769594
10;15;3.554074889409891
11;15;3.72372659056393
12;15;3.6785646219593553
13;15;7.727465616853031
14;15;27.228045430455357
15;15;6.048359015906017
4;16;6.33040980502684
5;16;6.3169922699156364
6;16;6.446085058878402
7;16;6.376728754853812
8;16;4.917686103286426
9;16;4.852110144346231
10;16;3.5153873162656706
11;16;3.5165383876454963
12;16;3.463567203301145
13;16;6.509448443516974
14;16;19.64223352709249
15;16;11.148028354689428
16;16;23.489704587758798
4;17;6.3908314464532685
5;17;6.362705708389794
6;17;6.323594301693594
7;17;6.254258346783608
8;17;4.692670503986414
9;17;4.626342743245932
10;17;3.5180303686906056
11;17;3.5339339960310543
12;17;3.518279585441563
13;17;5.395614908189642
14;17;50.791765702939124
15;17;13.405446892308165
16;17;54.768750885312045
17;17;145.5004334590835
4;18;6.3568628183781435
5;18;6.3588335273407175
6;18;6.387343593359662
7;18;6.320459716142982
8;18;4.846914016044535
9;18;4.7773869752099145
10;18;3.51676025084503
11;18;3.5470861027286515
12;18;3.7107380280520825
13;18;8.137022726702858
14;18;3.7191104297782513
15;18;11.376317344258403
16;18;28.848426608309577
17;18;26.116775188867255
18;18;13.549111798331039
4;19;6.376914316074368
5;19;6.341266476396242
6;19;6.339787426048613
7;19;6.283594317413994
8;19;4.7105195808298195
9;19;4.62949342716898
10;19;3.3923361000392167
11;19;3.4387077999469
12;19;3.6420408267530053
13;19;7.047429194972357
14;19;15.79509647900288
15;19;13.988297750990268
16;19;25.703997395715376
17;19;74.51192145924894
18;19;123.86241490443159
19;19;992.7798743492367
4;20;6.342049268328993
5;20;6.343848528849958
6;20;6.363392600548581
7;20;6.28791459817879
8;20;4.742015197735016
9;20;4.672385124055441
10;20;3.387239583499105
11;20;3.400449680955585
12;20;3.3910610872507045
13;20;3.9771690072130688
14;20;4.236645525693797
15;20;5.716957544783654
16;20;44.22485594456679
17;20;11.596504871498652
18;20;59.79452112286318
19;20;28.28350726114937
20;20;91.3232852020546
4;21;6.367255062437427
5;21;6.33918917368011
6;21;6.329514247651823
7;21;6.277478435904436
8;21;4.737162097920112
9;21;4.669672970098286
10;21;3.383998143037222
11;21;3.3976376789447924
12;21;3.6423296819934676
13;21;13.391367833467806
14;21;4.316119604293692
15;21;31.084223646653886
16;21;6.4810160866168065
17;21;4.830601673753522
18;21;74.74957639417099
19;21;99.09590213304304
20;21;95.13216321447736
21;21;66.23482435380124
4;22;6.350667137729671
5;22;6.3367604109090125
6;22;6.351677377100414
7;22;6.280759958750072
8;22;4.7310851458236876
9;22;4.6568523338963
10;22;3.3543633892886424
11;22;3.413415455377831
12;22;3.444611123867926
13;22;6.3842664909817985
14;22;67.68531005387084
15;22;72.72429489255016
16;22;5.046167488680358
17;22;45.47091435418774
18;22;41.1993031652766
19;22;44.89189132373286
20;22;24.18410818005532
21;22;4028.8426979878805
22;22;75.19880069866207
4;23;6.352643752418715
5;23;6.332518964148563
6;23;6.341628488666173
7;23;6.2767542913847345
8;23;4.7192249342537345
9;23;4.650542338466504
10;23;3.364190591845402
11;23;3.3689603481475365
12;23;4.327779661523754
13;23;176.63605593879777
14;23;10.266321684571333
15;23;11.344651736346124
16;23;12.640498757255608
17;23;13.374072746114413
18;23;70.40642514243194
19;23;54.92999441188872
20;23;531.2546428361607
21;23;556.2155647416992
22;23;103.22030136303619
23;23;266.1233773917709
4;24;6.358651057726397
5;24;6.3397662537799615
6;24;6.337035243855689
7;24;6.27057905902283
8;24;4.723572807151591
9;24;4.64713080828627
10;24;3.3542489264102815
11;24;3.398678521651795
12;24;3.3757289414423646
13;24;3.604430102278726
14;24;5.028680884975428
15;24;3.2374909400547436
16;24;17.51558614149106
17;24;65.25021833817502
18;24;203.0963892799803
19;24;12.305142966248694
20;24;19.6823423769139
21;24;215.6752433781559
22;24;154.2910753370808
23;24;1510.1845759437854
24;24;35347.10077803255
4;25;6.351101878237642
5;25;6.3322922913378195
6;25;6.347840815183067
7;25;6.281207581738685
8;25;4.731843992321159
9;25;4.658207873776143
10;25;3.3569946587112773
11;25;3.37691132491021
12;25;3.4805398022897105
13;25;7.577399862555094
14;25;5.946623198539568
15;25;5.106681131800295
16;25;9.2417143583727
17;25;22.488639758256912
18;25;27.564837873628306
19;25;13.16424434066301
20;25;113.63448192212593
21;25;164.6762446985641
22;25;241.24113351936683
23;25;340.085583313633
24;25;144.36878059758618
25;25;441.4683422512668
4;26;6.35681791709128
5;26;6.337181110916443
6;26;6.337500053108025
7;26;6.270760746398084
8;26;4.7154364200412076
9;26;4.6409804496845695
10;26;3.3540799508613874
11;26;3.3810653143637883
12;26;3.3969351504436487
13;26;4.649498745340751
14;26;4.4008422978355455
15;26;15.631618049454984
16;26;13.222249697420382
17;26;5.895195801304728
18;26;8.58895237342806
19;26;69.91725671916853
20;26;1048.0420393068214
21;26;142.3480598590191
22;26;1331.8184577674983
23;26;1551.8474031779465
24;26;574.1140717388331
25;26;2261.3905452739564
26;26;119.35092200560155
4;27;6.3530631854927035
5;27;6.335267023611461
6;27;6.344423586390571
7;27;6.277700389984706
8;27;4.731380731704728
9;27;4.657435720863782
10;27;3.3585674332976274
11;27;3.383015541981353
12;27;3.400503260447549
13;27;18.61177570886841
14;27;13.865756403344545
15;27;16.189524872180474
16;27;13.272809742386633
17;27;23.088811497827557
18;27;353.010149987654
19;27;13.76847068232854
20;27;225.50951727991492
21;27;19.696570572089517
22;27;217.2317778035026
23;27;141.41577449504888
24;27;42.00321834764011
25;27;777.8534424874044
26;27;1530.4949003988966
27;27;11266.644513524412
4;28;6.355723588086635
5;28;6.335375967866533
6;28;6.340137527838155
7;28;6.27413311457913
8;28;4.7204033137556545
9;28;4.645620943383138
10;28;3.353258301166788
11;28;3.3801569437581875
12;28;8.283097427915978
13;28;15.867360516125544
14;28;3.4644363380363328
15;28;10.523248224300385
16;28;6.67735058968988
17;28;60.44808810346477
18;28;12.045195539677138
19;28;50.11970971309689
20;28;108.60559165992844
21;28;27.30262325244494
22;28;10.993676507313554
23;28;53.396315816860835
24;28;1721.6405243349316
25;28;289.71969001808185
26;28;741.9553589222505
27;28;683.1250032915601
28;28;2870.0467065749585
4;29;6.3534642397983445
5;29;6.335692353730271
6;29;6.342981534042543
7;29;6.27560190332745
8;29;4.725316913495278
9;29;4.6512369758516146
10;29;3.355787843807858
11;29;3.380919768456173
12;29;4.151061803027018
13;29;8.88018150606169
14;29;53.7905612710291
15;29;23.956753761626818
